subject, StimLat, CurrentTask, TaskCondition, chooseSequence, block, trial, ThisITI, SetSize, ShownLocs, AllColors, ShownColors, ProbeType, ProbeMatch, ChosenProbeColor, CorrectProbeColor, correctResp, ProbeLoc, probert, msecProbeRT, probeACC, response, error, scannerStart, runStart, trialStart, stimStart, probeStart, stimFlip, SeqStartTime, Onset, centralJitter, LastITI, matchCond
103, Left, 2, Precision, 16, 4, 34, 2, 1, 1, 149, 149, 2, 99, 1, 149, 149, 1, 9999, NA, 7, 156, 7, 1.635608e+06, 1.635614e+06, 1.635927e+06, 1.635929e+06, 1.635930e+06, 1.635929e+06, 3.145000e+02, 3.205000e+02, 0, 6.500000e+00, NA
103, Left, 2, Precision, 16, 4, 35, 1.500000e+00, 1, 2, 29, 29, 2, 99, 1, 29, 29, 2, 9999, NA, 6, 35, 6, 1.635608e+06, 1.635614e+06, 1.635936e+06, 1.635938e+06, 1.635939e+06, 1.635938e+06, 3.235000e+02, 3.295000e+02, 0, 6.500000e+00, NA
103, Left, 2, Precision, 16, 4, 36, 1, 7, [3 4 5 6 7 8 9], [117 136 135 49 60 164 146], [136 146 49 60 164 117 135], 2, 99, 7, 135, 135, 9, 9999, NA, 2, 133, -2, 1.635608e+06, 1.635614e+06, 1.635945e+06, 1.635946e+06, 1.635948e+06, 1.635946e+06, 332, 338, 0, 6.500000e+00, NA
103, Left, 2, Precision, 16, 4, 37, 1.500000e+00, 7, [1 2 3 4 5 6 7], [22 18 160 47 69 30 2], [2 69 18 47 30 22 160], 2, 99, 6, 22, 22, 6, 9999, NA, 14, 36, 14, 1.635608e+06, 1.635614e+06, 1.635954e+06, 1.635955e+06, 1.635957e+06, 1.635955e+06, 341, 347, 0, 6.500000e+00, NA
103, Left, 2, Precision, 16, 4, 38, 1.500000e+00, 3, [1 2 3], [156 52 32], [32 52 156], 2, 99, 2, 52, 52, 2, 9999, NA, 4, 56, 4, 1.635608e+06, 1.635614e+06, 1.635963e+06, 1.635964e+06, 1.635966e+06, 1.635964e+06, 350, 356, 0, 6.500000e+00, NA
103, Left, 2, Precision, 16, 4, 39, 3.500000e+00, 1, 8, 129, 129, 2, 99, 1, 129, 129, 8, 9999, NA, 1, 130, 1, 1.635608e+06, 1.635614e+06, 1.635972e+06, 1.635975e+06, 1.635977e+06, 1.635975e+06, 361, 367, 0, 6.500000e+00, NA
103, Left, 2, Precision, 16, 4, 40, 1, 1, 5, 43, 43, 2, 99, 1, 43, 43, 5, 9999, NA, 17, 26, -17, 1.635608e+06, 1.635614e+06, 1.635983e+06, 1.635984e+06, 1.635985e+06, 1.635984e+06, 3.695000e+02, 3.755000e+02, 0, 6.500000e+00, NA
103, Left, 2, Precision, 16, 4, 41, 2.500000e+00, 5, [1 2 3 4 5], [4 137 119 161 89], [4 137 89 119 161], 2, 99, 5, 161, 161, 5, 9999, NA, 28, 133, -28, 1.635608e+06, 1.635614e+06, 1.635991e+06, 1.635994e+06, 1.635995e+06, 1.635994e+06, 3.795000e+02, 3.855000e+02, 0, 6.500000e+00, NA
103, Left, 2, Precision, 16, 4, 42, 1, 7, [1 2 3 4 5 6 7], [90 153 12 161 75 34 139], [75 161 139 90 153 34 12], 2, 99, 1, 75, 75, 1, 9999, NA, 14, 89, 14, 1.635608e+06, 1.635614e+06, 1.636001e+06, 1.636002e+06, 1.636004e+06, 1.636002e+06, 388, 394, 0, 6.500000e+00, NA
103, Left, 2, Precision, 16, 4, 43, 2, 7, [3 4 5 6 7 8 9], [37 39 156 58 94 93 157], [37 93 58 157 94 39 156], 2, 99, 3, 58, 58, 5, 9999, NA, 83, 141, 83, 1.635608e+06, 1.635614e+06, 1.636010e+06, 1.636012e+06, 1.636013e+06, 1.636012e+06, 3.975000e+02, 4.035000e+02, 0, 6.500000e+00, NA
103, Left, 2, Precision, 16, 4, 44, 1, 1, 3, 113, 113, 2, 99, 1, 113, 113, 3, 9999, NA, 5, 108, -5, 1.635608e+06, 1.635614e+06, 1.636019e+06, 1.636020e+06, 1.636022e+06, 1.636020e+06, 406, 412, 0, 6.500000e+00, NA
103, Left, 2, Precision, 16, 4, 45, 1.500000e+00, 3, [7 8 9], [7 91 27], [27 7 91], 2, 99, 2, 7, 7, 8, 9999, NA, 3, 10, 3, 1.635608e+06, 1.635614e+06, 1.636028e+06, 1.636029e+06, 1.636031e+06, 1.636029e+06, 415, 421, 0, 6.500000e+00, NA
103, Left, 2, Precision, 16, 4, 46, 2, 3, [6 7 8], [61 148 3], [3 61 148], 2, 99, 3, 148, 148, 8, 9999, NA, 14, 162, 14, 1.635608e+06, 1.635614e+06, 1.636037e+06, 1.636039e+06, 1.636040e+06, 1.636039e+06, 4.245000e+02, 4.305000e+02, 0, 6.500000e+00, NA
103, Left, 2, Precision, 16, 4, 47, 3, 3, [5 6 7], [60 33 79], [60 33 79], 2, 99, 1, 60, 60, 5, 9999, NA, 8, 52, -8, 1.635608e+06, 1.635614e+06, 1.636046e+06, 1.636049e+06, 1.636051e+06, 1.636049e+06, 435, 441, 0, 6.500000e+00, NA
103, Left, 2, Precision, 16, 4, 48, 1.500000e+00, 4, [5 6 7 8], [72 176 90 50], [50 176 72 90], 2, 99, 2, 176, 176, 6, 9999, NA, 174, 2, -174, 1.635608e+06, 1.635614e+06, 1.636057e+06, 1.636058e+06, 1.636060e+06, 1.636058e+06, 444, 450, 0, 6.500000e+00, NA
103, Left, 2, Precision, 16, 4, 49, 1, 1, 7, 168, 168, 2, 99, 1, 168, 168, 7, 9999, NA, 24, 144, -24, 1.635608e+06, 1.635614e+06, 1.636066e+06, 1.636067e+06, 1.636068e+06, 1.636067e+06, 4.525000e+02, 4.585000e+02, 0, 6.500000e+00, NA
103, Left, 2, Precision, 16, 4, 50, 1, 7, [2 3 4 5 6 7 8], [42 117 109 110 73 95 83], [95 73 110 83 42 117 109], 2, 99, 2, 73, 73, 3, 9999, NA, 22, 95, 22, 1.635608e+06, 1.635614e+06, 1.636074e+06, 1.636075e+06, 1.636077e+06, 1.636075e+06, 461, 467, 0, 6.500000e+00, NA
103, Left, 2, Precision, 16, 4, 51, 2.500000e+00, 7, [2 3 4 5 6 7 8], [167 80 145 137 129 20 3], [145 167 3 137 80 20 129], 2, 99, 7, 129, 129, 8, 9999, NA, 2, 131, 2, 1.635608e+06, 1.635614e+06, 1.636083e+06, 1.636085e+06, 1.636087e+06, 1.636085e+06, 471, 477, 0, 6.500000e+00, NA
103, Left, 2, Precision, 16, 4, 52, 1.500000e+00, 5, [5 6 7 8 9], [112 66 145 13 172], [66 145 112 13 172], 2, 99, 1, 66, 66, 5, 9999, NA, 40, 106, 40, 1.635608e+06, 1.635614e+06, 1.636093e+06, 1.636094e+06, 1.636096e+06, 1.636094e+06, 480, 486, 0, 6.500000e+00, NA
103, Left, 2, Precision, 16, 4, 53, 1, 3, [7 8 9], [129 29 149], [29 149 129], 2, 99, 2, 149, 149, 8, 9999, NA, 14, 163, 14, 1.635608e+06, 1.635614e+06, 1.636102e+06, 1.636103e+06, 1.636104e+06, 1.636103e+06, 4.885000e+02, 4.945000e+02, 0, 6.500000e+00, NA
103, Left, 2, Precision, 16, 4, 54, 2, 1, 6, 111, 111, 2, 99, 1, 111, 111, 6, 9999, NA, 2, 109, -2, 1.635608e+06, 1.635614e+06, 1.636110e+06, 1.636112e+06, 1.636114e+06, 1.636112e+06, 498, 504, 0, 6.500000e+00, NA
103, Left, 2, Precision, 16, 4, 55, 1.500000e+00, 1, 8, 116, 116, 2, 99, 1, 116, 116, 8, 9999, NA, 3, 119, 3, 1.635608e+06, 1.635614e+06, 1.636120e+06, 1.636121e+06, 1.636123e+06, 1.636121e+06, 507, 513, 0, 6.500000e+00, NA
103, Left, 2, Precision, 16, 4, 56, 6, 5, [3 4 5 6 7], [49 179 44 1 63], [49 44 179 63 1], 2, 99, 4, 63, 63, 6, 9999, NA, 9, 54, -9, 1.635608e+06, 1.635614e+06, 1.636129e+06, 1.636135e+06, 1.636136e+06, 1.636135e+06, 5.205000e+02, 5.265000e+02, 0, 6.500000e+00, NA
103, Left, 2, Precision, 16, 4, 57, 2.500000e+00, 7, [1 2 3 4 5 6 7], [131 125 143 120 118 159 150], [159 150 143 120 118 125 131], 2, 99, 7, 131, 131, 7, 9999, NA, 4, 135, 4, 1.635608e+06, 1.635614e+06, 1.636142e+06, 1.636145e+06, 1.636146e+06, 1.636145e+06, 5.305000e+02, 5.365000e+02, 0, 6.500000e+00, NA
103, Left, 2, Precision, 16, 4, 58, 1, 3, [2 3 4], [136 152 173], [136 173 152], 2, 99, 3, 152, 152, 4, 9999, NA, 15, 137, -15, 1.635608e+06, 1.635614e+06, 1.636152e+06, 1.636153e+06, 1.636155e+06, 1.636153e+06, 539, 545, 0, 6.500000e+00, NA
103, Left, 2, Precision, 16, 4, 59, 1, 5, [1 2 3 4 5], [73 85 146 83 111], [111 83 146 85 73], 2, 99, 1, 111, 111, 1, 9999, NA, 4, 115, 4, 1.635608e+06, 1.635614e+06, 1.636161e+06, 1.636162e+06, 1.636163e+06, 1.636162e+06, 5.475000e+02, 5.535000e+02, 0, 6.500000e+00, NA
103, Left, 2, Precision, 16, 4, 60, 1, 5, [1 2 3 4 5], [39 122 69 32 179], [39 69 122 179 32], 2, 99, 5, 32, 32, 5, 9999, NA, 107, 139, 107, 1.635608e+06, 1.635614e+06, 1.636169e+06, 1.636170e+06, 1.636172e+06, 1.636170e+06, 556, 562, 0, 6.500000e+00, NA
103, Left, 1, SpatialChangeDetection, 11, 5, 1, 0, 4, [4 5 6 7], [1 21 41 61 81 101 121 141 160], [21 101 1 61], 1, 2, 4, 61, 2, 4, 1.022912e+00, 1023, 1, 2, NA, 1.636241e+06, 1.636247e+06, 1.636247e+06, 1.636247e+06, 1.636249e+06, 1.636247e+06, 0, 6, 0, 6, lure
103, Left, 1, SpatialChangeDetection, 11, 5, 2, 1, 4, [5 6 7 8], [1 21 41 61 81 101 121 141 160], [61 141 160 21], 1, 2, 9, 41, 2, 7, 7.854793e-01, 785, 1, 2, NA, 1.636241e+06, 1.636247e+06, 1.636251e+06, 1.636251e+06, 1.636253e+06, 1.636251e+06, 4.500000e+00, 1.050000e+01, 0, 6, novel non-match
103, Left, 1, SpatialChangeDetection, 11, 5, 3, 3.500000e+00, 3, [3 4 5], [1 21 41 61 81 101 121 141 160], [141 41 101], 1, 1, 3, 101, 1, 5, 6.988939e-01, 699, 1, 1, NA, 1.636241e+06, 1.636247e+06, 1.636255e+06, 1.636258e+06, 1.636260e+06, 1.636258e+06, 1.150000e+01, 1.750000e+01, 0, 6, match
103, Left, 1, SpatialChangeDetection, 11, 5, 4, 3, 7, [1 2 3 4 5 6 7], [1 21 41 61 81 101 121 141 160], [121 141 101 21 41 61 81], 1, 2, 9, 160, 2, 6, 8.186915e-01, 819, 1, 2, NA, 1.636241e+06, 1.636247e+06, 1.636262e+06, 1.636265e+06, 1.636266e+06, 1.636265e+06, 18, 24, 0, 6, novel non-match
103, Left, 1, SpatialChangeDetection, 11, 5, 5, 2, 3, [2 3 4], [1 21 41 61 81 101 121 141 160], [101 1 141], 1, 2, 1, 101, 2, 3, 6.900660e-01, 690, 1, 2, NA, 1.636241e+06, 1.636247e+06, 1.636269e+06, 1.636270e+06, 1.636272e+06, 1.636270e+06, 2.350000e+01, 2.950000e+01, 0, 6, lure
103, Left, 1, SpatialChangeDetection, 11, 5, 6, 2.500000e+00, 1, 4, [1 21 41 61 81 101 121 141 160], 61, 1, 2, 9, 41, 2, 4, 5.581693e-01, 558, 1, 2, NA, 1.636241e+06, 1.636247e+06, 1.636274e+06, 1.636276e+06, 1.636278e+06, 1.636276e+06, 2.950000e+01, 3.550000e+01, 0, 6, novel non-match
103, Left, 1, SpatialChangeDetection, 11, 5, 7, 3, 4, [4 5 6 7], [1 21 41 61 81 101 121 141 160], [21 121 141 41], 1, 1, 3, 141, 1, 6, 6.849873e-01, 685, 1, 1, NA, 1.636241e+06, 1.636247e+06, 1.636280e+06, 1.636283e+06, 1.636284e+06, 1.636283e+06, 36, 42, 0, 6, match
103, Left, 1, SpatialChangeDetection, 11, 5, 8, 2.500000e+00, 1, 6, [1 21 41 61 81 101 121 141 160], 61, 1, 1, 1, 61, 1, 6, 3.949940e-01, 395, 1, 1, NA, 1.636241e+06, 1.636247e+06, 1.636287e+06, 1.636289e+06, 1.636290e+06, 1.636289e+06, 42, 48, 0, 6, match
103, Left, 1, SpatialChangeDetection, 11, 5, 9, 2.500000e+00, 3, [5 6 7], [1 21 41 61 81 101 121 141 160], [21 1 41], 1, 2, 3, 41, 2, 5, 1.084633e+00, 1085, 1, 2, NA, 1.636241e+06, 1.636247e+06, 1.636293e+06, 1.636295e+06, 1.636296e+06, 1.636295e+06, 48, 54, 0, 6, lure
103, Left, 1, SpatialChangeDetection, 11, 5, 10, 3, 7, [3 4 5 6 7 8 9], [1 21 41 61 81 101 121 141 160], [21 1 61 81 160 141 41], 1, 2, 9, 101, 2, 5, 6.563136e-01, 656, 1, 2, NA, 1.636241e+06, 1.636247e+06, 1.636299e+06, 1.636301e+06, 1.636303e+06, 1.636301e+06, 5.450000e+01, 6.050000e+01, 0, 6, novel non-match
103, Left, 1, SpatialChangeDetection, 11, 5, 11, 1, 7, [2 3 4 5 6 7 8], [1 21 41 61 81 101 121 141 160], [61 101 1 141 41 81 21], 1, 1, 1, 61, 1, 2, 9.832805e-01, 983, 1, 1, NA, 1.636241e+06, 1.636247e+06, 1.636305e+06, 1.636306e+06, 1.636307e+06, 1.636306e+06, 59, 65, 0, 6, match
103, Left, 1, SpatialChangeDetection, 11, 5, 12, 1, 1, 9, [1 21 41 61 81 101 121 141 160], 141, 1, 2, 9, 81, 2, 9, 5.138654e-01, 514, 1, 2, NA, 1.636241e+06, 1.636247e+06, 1.636309e+06, 1.636310e+06, 1.636312e+06, 1.636310e+06, 6.350000e+01, 6.950000e+01, 0, 6, novel non-match
103, Left, 1, SpatialChangeDetection, 11, 5, 13, 3, 5, [1 2 3 4 5], [1 21 41 61 81 101 121 141 160], [160 41 21 81 101], 1, 1, 1, 160, 1, 1, 5.572889e-01, 557, 1, 1, NA, 1.636241e+06, 1.636247e+06, 1.636314e+06, 1.636317e+06, 1.636318e+06, 1.636317e+06, 70, 76, 0, 6, match
103, Left, 1, SpatialChangeDetection, 11, 5, 14, 3.500000e+00, 1, 9, [1 21 41 61 81 101 121 141 160], 21, 1, 1, 1, 21, 1, 9, 5.864112e-01, 586, 1, 1, NA, 1.636241e+06, 1.636247e+06, 1.636320e+06, 1.636324e+06, 1.636325e+06, 1.636324e+06, 77, 83, 0, 6, match
103, Left, 1, SpatialChangeDetection, 11, 5, 15, 1, 4, [5 6 7 8], [1 21 41 61 81 101 121 141 160], [81 1 41 141], 1, 2, 2, 1, 2, 5, 6.401460e-01, 640, 1, 2, NA, 1.636241e+06, 1.636247e+06, 1.636327e+06, 1.636328e+06, 1.636330e+06, 1.636328e+06, 8.150000e+01, 8.750000e+01, 0, 6, lure
103, Left, 1, SpatialChangeDetection, 11, 5, 16, 1, 3, [2 3 4], [1 21 41 61 81 101 121 141 160], [21 61 101], 1, 1, 3, 101, 1, 4, 8.265007e-01, 827, 1, 1, NA, 1.636241e+06, 1.636247e+06, 1.636332e+06, 1.636333e+06, 1.636334e+06, 1.636333e+06, 86, 92, 0, 6, match
103, Left, 1, SpatialChangeDetection, 11, 5, 17, 1.500000e+00, 5, [3 4 5 6 7], [1 21 41 61 81 101 121 141 160], [101 81 21 61 1], 1, 2, 9, 160, 2, 3, 6.672237e-01, 667, 1, 2, NA, 1.636241e+06, 1.636247e+06, 1.636336e+06, 1.636338e+06, 1.636339e+06, 1.636338e+06, 91, 97, 0, 6, novel non-match
103, Left, 1, SpatialChangeDetection, 11, 5, 18, 2, 7, [2 3 4 5 6 7 8], [1 21 41 61 81 101 121 141 160], [1 21 61 101 41 160 141], 1, 2, 9, 81, 2, 6, 9.719743e-01, 972, 1, 2, NA, 1.636241e+06, 1.636247e+06, 1.636341e+06, 1.636343e+06, 1.636345e+06, 1.636343e+06, 9.650000e+01, 1.025000e+02, 0, 6, novel non-match
103, Left, 1, SpatialChangeDetection, 11, 5, 19, 1, 5, [5 6 7 8 9], [1 21 41 61 81 101 121 141 160], [160 81 101 121 141], 1, 1, 3, 101, 1, 7, 7.239775e-01, 724, 1, 1, NA, 1.636241e+06, 1.636247e+06, 1.636347e+06, 1.636348e+06, 1.636349e+06, 1.636348e+06, 101, 107, 0, 6, match
103, Left, 1, SpatialChangeDetection, 11, 5, 20, 1, 1, 6, [1 21 41 61 81 101 121 141 160], 121, 1, 2, 9, 141, 2, 6, 5.713820e-01, 571, 1, 2, NA, 1.636241e+06, 1.636247e+06, 1.636351e+06, 1.636352e+06, 1.636354e+06, 1.636352e+06, 1.055000e+02, 1.115000e+02, 0, 6, novel non-match
103, Left, 1, SpatialChangeDetection, 11, 5, 21, 3.500000e+00, 5, [2 3 4 5 6], [1 21 41 61 81 101 121 141 160], [61 1 81 141 21], 1, 1, 2, 1, 1, 3, 1.311558e+00, 1312, 1, 1, NA, 1.636241e+06, 1.636247e+06, 1.636356e+06, 1.636359e+06, 1.636361e+06, 1.636359e+06, 1.125000e+02, 1.185000e+02, 0, 6, match
103, Left, 1, SpatialChangeDetection, 11, 5, 22, 1.500000e+00, 3, [5 6 7], [1 21 41 61 81 101 121 141 160], [21 121 101], 1, 1, 3, 101, 1, 7, 6.445096e-01, 645, 1, 1, NA, 1.636241e+06, 1.636247e+06, 1.636363e+06, 1.636364e+06, 1.636366e+06, 1.636364e+06, 1.175000e+02, 1.235000e+02, 0, 6, match
103, Left, 1, SpatialChangeDetection, 11, 5, 23, 1.500000e+00, 5, [2 3 4 5 6], [1 21 41 61 81 101 121 141 160], [101 1 141 121 21], 1, 2, 3, 141, 2, 5, 7.923710e-01, 792, 1, 2, NA, 1.636241e+06, 1.636247e+06, 1.636368e+06, 1.636369e+06, 1.636371e+06, 1.636369e+06, 1.225000e+02, 1.285000e+02, 0, 6, lure
103, Left, 1, SpatialChangeDetection, 11, 5, 24, 1, 7, [1 2 3 4 5 6 7], [1 21 41 61 81 101 121 141 160], [81 141 160 61 1 121 21], 1, 2, 4, 61, 2, 3, 1.715057e+00, 1715, 1, 2, NA, 1.636241e+06, 1.636247e+06, 1.636373e+06, 1.636374e+06, 1.636375e+06, 1.636374e+06, 127, 133, 0, 6, lure
103, Left, 1, SpatialChangeDetection, 11, 5, 25, 1.500000e+00, 7, [3 4 5 6 7 8 9], [1 21 41 61 81 101 121 141 160], [160 81 1 61 121 21 141], 1, 2, 6, 21, 2, 6, 1.641996e+00, 1642, 1, 2, NA, 1.636241e+06, 1.636247e+06, 1.636377e+06, 1.636379e+06, 1.636380e+06, 1.636379e+06, 132, 138, 0, 6, lure
103, Left, 1, SpatialChangeDetection, 11, 5, 26, 1, 3, [5 6 7], [1 21 41 61 81 101 121 141 160], [101 141 61], 1, 2, 9, 81, 2, 6, 8.578163e-01, 858, 1, 2, NA, 1.636241e+06, 1.636247e+06, 1.636382e+06, 1.636383e+06, 1.636385e+06, 1.636383e+06, 1.365000e+02, 1.425000e+02, 0, 6, novel non-match
103, Left, 1, SpatialChangeDetection, 11, 5, 27, 2, 1, 7, [1 21 41 61 81 101 121 141 160], 61, 1, 1, 1, 61, 1, 7, 4.575004e-01, 458, 1, 1, NA, 1.636241e+06, 1.636247e+06, 1.636387e+06, 1.636389e+06, 1.636390e+06, 1.636389e+06, 142, 148, 0, 6, match
103, Left, 1, SpatialChangeDetection, 11, 5, 28, 3, 4, [2 3 4 5], [1 21 41 61 81 101 121 141 160], [61 101 41 81], 1, 2, 2, 101, 2, 5, 6.706696e-01, 671, 0, 1, NA, 1.636241e+06, 1.636247e+06, 1.636392e+06, 1.636395e+06, 1.636397e+06, 1.636395e+06, 1.485000e+02, 1.545000e+02, 0, 6, lure
103, Left, 1, SpatialChangeDetection, 11, 5, 29, 1, 5, [1 2 3 4 5], [1 21 41 61 81 101 121 141 160], [81 121 21 101 160], 1, 1, 4, 101, 1, 4, 8.257230e-01, 826, 1, 1, NA, 1.636241e+06, 1.636247e+06, 1.636399e+06, 1.636400e+06, 1.636401e+06, 1.636400e+06, 153, 159, 0, 6, match
103, Left, 1, SpatialChangeDetection, 11, 5, 30, 2, 1, 1, [1 21 41 61 81 101 121 141 160], 21, 1, 2, 9, 1, 2, 1, 4.269482e-01, 427, 1, 2, NA, 1.636241e+06, 1.636247e+06, 1.636404e+06, 1.636405e+06, 1.636407e+06, 1.636405e+06, 1.585000e+02, 1.645000e+02, 0, 6, novel non-match
103, Left, 1, SpatialChangeDetection, 11, 5, 31, 1, 1, 8, [1 21 41 61 81 101 121 141 160], 121, 1, 1, 1, 121, 1, 8, 7.213575e-01, 721, 1, 1, NA, 1.636241e+06, 1.636247e+06, 1.636409e+06, 1.636410e+06, 1.636411e+06, 1.636410e+06, 163, 169, 0, 6, match
103, Left, 1, SpatialChangeDetection, 11, 5, 32, 2, 7, [2 3 4 5 6 7 8], [1 21 41 61 81 101 121 141 160], [160 41 21 121 81 101 1], 1, 1, 4, 121, 1, 5, 1.668718e+00, 1669, 1, 1, NA, 1.636241e+06, 1.636247e+06, 1.636414e+06, 1.636415e+06, 1.636417e+06, 1.636415e+06, 1.685000e+02, 1.745000e+02, 0, 6, match
103, Left, 1, SpatialChangeDetection, 11, 5, 33, 3.500000e+00, 4, [3 4 5 6], [1 21 41 61 81 101 121 141 160], [41 81 21 121], 1, 1, 1, 41, 1, 3, 8.840400e-01, 884, 1, 1, NA, 1.636241e+06, 1.636247e+06, 1.636419e+06, 1.636422e+06, 1.636424e+06, 1.636422e+06, 1.755000e+02, 1.815000e+02, 0, 6, match
103, Left, 1, SpatialChangeDetection, 11, 5, 34, 1, 4, [6 7 8 9], [1 21 41 61 81 101 121 141 160], [21 41 61 1], 1, 2, 1, 21, 2, 8, 7.935827e-01, 794, 1, 2, NA, 1.636241e+06, 1.636247e+06, 1.636426e+06, 1.636427e+06, 1.636428e+06, 1.636427e+06, 180, 186, 0, 6, lure
103, Left, 1, SpatialChangeDetection, 11, 5, 35, 1.500000e+00, 4, [1 2 3 4], [1 21 41 61 81 101 121 141 160], [101 61 81 1], 1, 2, 9, 121, 2, 3, 6.369219e-01, 637, 1, 2, NA, 1.636241e+06, 1.636247e+06, 1.636431e+06, 1.636432e+06, 1.636433e+06, 1.636432e+06, 185, 191, 0, 6, novel non-match
103, Left, 1, SpatialChangeDetection, 11, 5, 36, 3, 5, [3 4 5 6 7], [1 21 41 61 81 101 121 141 160], [21 81 61 121 101], 1, 1, 1, 21, 1, 3, 1.102751e+00, 1103, 0, 2, NA, 1.636241e+06, 1.636247e+06, 1.636436e+06, 1.636438e+06, 1.636440e+06, 1.636438e+06, 1.915000e+02, 1.975000e+02, 0, 6, match
103, Left, 1, SpatialChangeDetection, 11, 5, 37, 2, 1, 8, [1 21 41 61 81 101 121 141 160], 160, 1, 2, 9, 21, 2, 8, 6.025598e-01, 603, 1, 2, NA, 1.636241e+06, 1.636247e+06, 1.636442e+06, 1.636444e+06, 1.636445e+06, 1.636444e+06, 197, 203, 0, 6, novel non-match
103, Left, 1, SpatialChangeDetection, 11, 5, 38, 1.500000e+00, 5, [1 2 3 4 5], [1 21 41 61 81 101 121 141 160], [61 81 21 41 160], 1, 2, 2, 81, 2, 4, 1.538115e+00, 1538, 1, 2, NA, 1.636241e+06, 1.636247e+06, 1.636448e+06, 1.636449e+06, 1.636450e+06, 1.636449e+06, 202, 208, 0, 6, lure
103, Left, 1, SpatialChangeDetection, 11, 5, 39, 2, 1, 2, [1 21 41 61 81 101 121 141 160], 41, 1, 2, 9, 141, 2, 2, 5.623375e-01, 562, 1, 2, NA, 1.636241e+06, 1.636247e+06, 1.636453e+06, 1.636454e+06, 1.636456e+06, 1.636454e+06, 2.075000e+02, 2.135000e+02, 0, 6, novel non-match
103, Left, 1, SpatialChangeDetection, 11, 5, 40, 1.500000e+00, 3, [3 4 5], [1 21 41 61 81 101 121 141 160], [160 121 61], 1, 2, 9, 81, 2, 4, 9.688160e-01, 969, 1, 2, NA, 1.636241e+06, 1.636247e+06, 1.636458e+06, 1.636459e+06, 1.636461e+06, 1.636459e+06, 2.125000e+02, 2.185000e+02, 0, 6, novel non-match
103, Left, 1, SpatialChangeDetection, 11, 5, 41, 1, 5, [4 5 6 7 8], [1 21 41 61 81 101 121 141 160], [141 21 121 41 1], 1, 2, 1, 141, 2, 7, 1.457081e+00, 1457, 1, 2, NA, 1.636241e+06, 1.636247e+06, 1.636463e+06, 1.636464e+06, 1.636465e+06, 1.636464e+06, 217, 223, 0, 6, lure
103, Left, 1, SpatialChangeDetection, 11, 5, 42, 1, 7, [1 2 3 4 5 6 7], [1 21 41 61 81 101 121 141 160], [101 160 81 21 61 41 1], 1, 2, 3, 81, 2, 6, 1.713461e+00, 1713, 0, 1, NA, 1.636241e+06, 1.636247e+06, 1.636468e+06, 1.636468e+06, 1.636470e+06, 1.636468e+06, 2.215000e+02, 2.275000e+02, 0, 6, lure
103, Left, 1, SpatialChangeDetection, 11, 5, 43, 1, 7, [2 3 4 5 6 7 8], [1 21 41 61 81 101 121 141 160], [141 101 61 41 1 160 21], 1, 1, 5, 1, 1, 6, 8.616611e-01, 862, 1, 1, NA, 1.636241e+06, 1.636247e+06, 1.636472e+06, 1.636473e+06, 1.636474e+06, 1.636473e+06, 226, 232, 0, 6, match
103, Left, 1, SpatialChangeDetection, 11, 5, 44, 4, 3, [2 3 4], [1 21 41 61 81 101 121 141 160], [81 1 160], 1, 1, 2, 1, 1, 3, 6.393837e-01, 639, 1, 1, NA, 1.636241e+06, 1.636247e+06, 1.636477e+06, 1.636480e+06, 1.636482e+06, 1.636480e+06, 2.335000e+02, 2.395000e+02, 0, 6, match
103, Left, 1, SpatialChangeDetection, 11, 5, 45, 3.500000e+00, 1, 6, [1 21 41 61 81 101 121 141 160], 160, 1, 1, 1, 160, 1, 6, 5.671465e-01, 567, 1, 1, NA, 1.636241e+06, 1.636247e+06, 1.636484e+06, 1.636487e+06, 1.636489e+06, 1.636487e+06, 2.405000e+02, 2.465000e+02, 0, 6, match
103, Left, 1, SpatialChangeDetection, 11, 5, 46, 1.500000e+00, 7, [1 2 3 4 5 6 7], [1 21 41 61 81 101 121 141 160], [81 160 101 141 61 21 41], 1, 1, 3, 101, 1, 3, 9.656544e-01, 966, 1, 1, NA, 1.636241e+06, 1.636247e+06, 1.636491e+06, 1.636492e+06, 1.636494e+06, 1.636492e+06, 2.455000e+02, 2.515000e+02, 0, 6, match
103, Left, 1, SpatialChangeDetection, 11, 5, 47, 2.500000e+00, 7, [1 2 3 4 5 6 7], [1 21 41 61 81 101 121 141 160], [81 61 21 141 1 121 160], 1, 1, 6, 121, 1, 6, 6.377991e-01, 638, 1, 1, NA, 1.636241e+06, 1.636247e+06, 1.636496e+06, 1.636498e+06, 1.636500e+06, 1.636498e+06, 2.515000e+02, 2.575000e+02, 0, 6, match
103, Left, 1, SpatialChangeDetection, 11, 5, 48, 1, 3, [6 7 8], [1 21 41 61 81 101 121 141 160], [41 101 160], 1, 1, 2, 101, 1, 7, 6.237454e-01, 624, 1, 1, NA, 1.636241e+06, 1.636247e+06, 1.636502e+06, 1.636503e+06, 1.636504e+06, 1.636503e+06, 256, 262, 0, 6, match
103, Left, 1, SpatialChangeDetection, 11, 5, 49, 2, 5, [5 6 7 8 9], [1 21 41 61 81 101 121 141 160], [61 1 121 41 101], 1, 1, 4, 41, 1, 8, 8.613196e-01, 861, 0, 2, NA, 1.636241e+06, 1.636247e+06, 1.636507e+06, 1.636508e+06, 1.636510e+06, 1.636508e+06, 2.615000e+02, 2.675000e+02, 0, 6, match
