subject, session, target, StimLat, CurrentTask, TaskCondition, block, trial, LoadLevel, SetSize, ShownLocs, AllColors, ShownColors, ProbeMatch, ChosenProbeColor, CorrectProbeColor, ProbeLoc, probert, msecProbeRT, probeACC, response, error, matchCond
103, 2, SUP, Left, 1, SpatialChangeDetection, 7, 69, 4, 7, [3 4 5 6 7 8 9], [1 41 81 121 161 201 241 281 320], [201 281 41 241 81 1 161], 2, 9, 121, 5, 7.420662e-01, 742, 1, d, NA, novel non-match
103, 2, SUP, Left, 1, SpatialChangeDetection, 7, 70, 2, 3, [4 5 6], [1 41 81 121 161 201 241 281 320], [161 201 81], 2, 9, 320, 4, 7.351401e-01, 735, 1, d, NA, novel non-match
103, 2, SUP, Left, 1, SpatialChangeDetection, 7, 71, 1, 1, 9, [1 41 81 121 161 201 241 281 320], 1, 2, 9, 201, 9, 8.723909e-01, 872, 1, d, NA, novel non-match
103, 2, SUP, Left, 1, SpatialChangeDetection, 7, 72, 1, 1, 3, [1 41 81 121 161 201 241 281 320], 241, 1, 1, 241, 3, 4.333937e-01, 433, 0, d, NA, match
103, 2, SUP, Left, 2, Precision, 8, 1, 3, 5, [2 3 4 5 6], [224 243 218 198 249], [243 198 249 218 224], 99, 3, 249, 4, 2.894264e+00, 2894, 32, 217, -32, NA
103, 2, SUP, Left, 2, Precision, 8, 2, 2, 3, [5 6 7], [28 304 282], [282 28 304], 99, 2, 28, 6, 2.687749e+00, 2688, 18, 10, -18, NA
103, 2, SUP, Left, 2, Precision, 8, 3, 4, 7, [2 3 4 5 6 7 8], [192 273 61 319 148 110 308], [308 319 273 61 192 148 110], 99, 1, 308, 2, 2.032290e+00, 2032, 30, 338, 30, NA
103, 2, SUP, Left, 2, Precision, 8, 4, 3, 5, [4 5 6 7 8], [137 40 99 347 192], [192 40 99 347 137], 99, 3, 99, 6, 2.904695e+00, 2905, 84, 183, 84, NA
103, 2, SUP, Left, 2, Precision, 8, 5, 4, 7, [1 2 3 4 5 6 7], [192 221 97 70 50 243 158], [158 50 97 243 221 70 192], 99, 2, 50, 2, 2.594598e+00, 2595, 105, 155, 105, NA
103, 2, SUP, Left, 2, Precision, 8, 6, 1, 1, 2, 136, 136, 99, 1, 136, 2, 1.844523e+00, 1845, 2, 134, -2, NA
103, 2, SUP, Left, 2, Precision, 8, 7, 3, 5, [1 2 3 4 5], [258 130 145 39 320], [130 258 39 145 320], 99, 4, 145, 4, 2.821506e+00, 2822, 110, 35, -110, NA
103, 2, SUP, Left, 2, Precision, 8, 8, 2, 3, [2 3 4], [302 288 287], [302 288 287], 99, 2, 288, 3, 1.950513e+00, 1951, 10, 278, -10, NA
103, 2, SUP, Left, 2, Precision, 8, 9, 1, 1, 9, 345, 345, 99, 1, 345, 9, 1.503124e+00, 1503, 1, 346, 1, NA
103, 2, SUP, Left, 2, Precision, 8, 10, 3, 5, [2 3 4 5 6], [140 73 93 261 279], [140 279 73 93 261], 99, 4, 93, 5, 2.361681e+00, 2362, 165, 288, -165, NA
103, 2, SUP, Left, 2, Precision, 8, 11, 3, 5, [2 3 4 5 6], [165 4 58 257 150], [150 58 4 165 257], 99, 1, 150, 2, 2.921457e+00, 2921, 9, 141, -9, NA
103, 2, SUP, Left, 2, Precision, 8, 12, 3, 5, [3 4 5 6 7], [298 95 186 206 170], [170 95 298 186 206], 99, 3, 298, 5, 1.434298e+00, 1434, 32, 330, 32, NA
103, 2, SUP, Left, 2, Precision, 8, 13, 1, 1, 5, 292, 292, 99, 1, 292, 5, 1.498805e+00, 1499, 5, 297, 5, NA
103, 2, SUP, Left, 2, Precision, 8, 14, 2, 3, [2 3 4], [134 189 131], [131 189 134], 99, 1, 131, 2, 2.187926e+00, 2188, 6, 137, 6, NA
103, 2, SUP, Left, 2, Precision, 8, 15, 2, 3, [5 6 7], [189 183 248], [189 183 248], 99, 1, 189, 5, 3.245208e+00, 3245, 13, 202, 13, NA
103, 2, SUP, Left, 2, Precision, 8, 16, 4, 7, [3 4 5 6 7 8 9], [160 191 14 55 39 124 42], [191 160 124 39 14 42 55], 99, 6, 42, 8, 1.686934e+00, 1687, 0, 42, 0, NA
103, 2, SUP, Left, 2, Precision, 8, 17, 1, 1, 8, 334, 334, 99, 1, 334, 8, 1.855326e+00, 1855, 16, 318, -16, NA
103, 2, SUP, Left, 2, Precision, 8, 18, 1, 1, 8, 56, 56, 99, 1, 56, 8, 1.392302e+00, 1392, 3, 59, 3, NA
103, 2, SUP, Left, 2, Precision, 8, 19, 2, 3, [7 8 9], [123 240 93], [240 123 93], 99, 3, 93, 9, 2.112953e+00, 2113, 35, 128, 35, NA
103, 2, SUP, Left, 2, Precision, 8, 20, 2, 3, [4 5 6], [290 23 100], [23 290 100], 99, 1, 23, 4, 3.323108e+00, 3323, 150, 233, -150, NA
103, 2, SUP, Left, 2, Precision, 8, 21, 2, 3, [4 5 6], [287 234 226], [226 287 234], 99, 3, 234, 6, 1.796178e+00, 1796, 7, 241, 7, NA
103, 2, SUP, Left, 2, Precision, 8, 22, 3, 5, [4 5 6 7 8], [104 3 20 261 140], [140 20 3 104 261], 99, 1, 140, 4, 1.717809e+00, 1718, 72, 212, 72, NA
103, 2, SUP, Left, 2, Precision, 8, 23, 1, 1, 3, 120, 120, 99, 1, 120, 3, 1.350732e+00, 1351, 5, 125, 5, NA
103, 2, SUP, Left, 2, Precision, 8, 24, 2, 3, [4 5 6], [57 147 97], [147 57 97], 99, 1, 147, 4, 1.798424e+00, 1798, 1, 146, -1, NA
103, 2, SUP, Left, 2, Precision, 8, 25, 2, 3, [5 6 7], [352 14 130], [14 130 352], 99, 1, 14, 5, 2.447779e+00, 2448, 118, 132, 118, NA
103, 2, SUP, Left, 2, Precision, 8, 26, 4, 7, [1 2 3 4 5 6 7], [90 174 336 118 190 270 310], [90 118 174 270 310 190 336], 99, 3, 174, 3, 2.016525e+00, 2017, 104, 70, -104, NA
103, 2, SUP, Left, 2, Precision, 8, 27, 4, 7, [2 3 4 5 6 7 8], [97 134 196 208 44 219 264], [44 134 196 97 219 264 208], 99, 2, 134, 3, 2.240735e+00, 2241, 35, 99, -35, NA
103, 2, SUP, Left, 2, Precision, 8, 28, 3, 5, [3 4 5 6 7], [337 20 263 107 289], [289 107 337 263 20], 99, 2, 107, 4, 2.313628e+00, 2314, 27, 134, 27, NA
103, 2, SUP, Left, 2, Precision, 8, 29, 3, 5, [2 3 4 5 6], [332 136 300 294 194], [194 294 136 332 300], 99, 4, 332, 5, 1.835053e+00, 1835, 5, 337, 5, NA
103, 2, SUP, Left, 2, Precision, 8, 30, 2, 3, [4 5 6], [199 70 156], [70 199 156], 99, 1, 70, 4, 2.044287e+00, 2044, 20, 50, -20, NA
103, 2, SUP, Left, 2, Precision, 8, 31, 4, 7, [2 3 4 5 6 7 8], [290 286 176 7 308 39 359], [176 7 286 359 39 290 308], 99, 4, 359, 5, 1.933784e+00, 1934, 23, 336, -23, NA
103, 2, SUP, Left, 2, Precision, 8, 32, 1, 1, 8, 75, 75, 99, 1, 75, 8, 1.534313e+00, 1534, 9, 66, -9, NA
103, 2, SUP, Left, 2, Precision, 8, 33, 2, 3, [7 8 9], [316 262 90], [316 262 90], 99, 3, 90, 9, 3.991384e+00, 3991, 38, 128, 38, NA
103, 2, SUP, Left, 2, Precision, 8, 34, 4, 7, [1 2 3 4 5 6 7], [71 116 1 107 276 211 64], [276 1 116 71 107 211 64], 99, 5, 107, 5, 1.863517e+00, 1864, 10, 117, 10, NA
103, 2, SUP, Left, 2, Precision, 8, 35, 4, 7, [1 2 3 4 5 6 7], [312 20 31 215 82 290 138], [138 31 215 312 290 20 82], 99, 1, 138, 1, 1.575824e+00, 1576, 16, 122, -16, NA
103, 2, SUP, Left, 2, Precision, 8, 36, 2, 3, [5 6 7], [201 76 239], [239 76 201], 99, 1, 239, 5, 1.578433e+00, 1578, 0, 239, 0, NA
103, 2, SUP, Left, 2, Precision, 8, 37, 3, 5, [4 5 6 7 8], [315 56 143 42 276], [143 276 56 315 42], 99, 1, 143, 4, 3.282643e+00, 3283, 51, 92, -51, NA
103, 2, SUP, Left, 2, Precision, 8, 38, 1, 1, 4, 268, 268, 99, 1, 268, 4, 2.092301e+00, 2092, 9, 277, 9, NA
103, 2, SUP, Left, 2, Precision, 8, 39, 2, 3, [7 8 9], [286 298 251], [251 298 286], 99, 1, 251, 7, 4.000691e+00, Time-out, 10, 261, 10, NA
103, 2, SUP, Left, 2, Precision, 8, 40, 1, 1, 6, 66, 66, 99, 1, 66, 6, 4.000058e+00, Time-out, 8, 58, -8, NA
103, 2, SUP, Left, 2, Precision, 8, 41, 4, 7, [3 4 5 6 7 8 9], [315 101 40 126 221 353 11], [40 221 11 315 353 101 126], 99, 5, 353, 7, 4.000258e+00, Time-out, 54, 47, 54, NA
103, 2, SUP, Left, 2, Precision, 8, 42, 1, 1, 6, 301, 301, 99, 1, 301, 6, 4.000233e+00, Time-out, 14, 315, 14, NA
103, 2, SUP, Left, 2, Precision, 8, 43, 3, 5, [3 4 5 6 7], [346 198 71 196 102], [196 198 71 102 346], 99, 3, 71, 5, 4.000695e+00, Time-out, 146, 217, 146, NA
103, 2, SUP, Left, 2, Precision, 8, 44, 2, 3, [3 4 5], [338 220 232], [232 338 220], 99, 1, 232, 3, 4.000692e+00, Time-out, 8, 240, 8, NA
103, 2, SUP, Left, 2, Precision, 8, 45, 3, 5, [4 5 6 7 8], [6 159 212 222 271], [159 6 222 212 271], 99, 3, 222, 6, 4.000464e+00, Time-out, 10, 232, 10, NA
103, 2, SUP, Left, 2, Precision, 8, 46, 1, 1, 1, 212, 212, 99, 1, 212, 1, 4.000596e+00, Time-out, 2, 214, 2, NA
103, 2, SUP, Left, 2, Precision, 8, 47, 4, 7, [2 3 4 5 6 7 8], [324 63 233 235 80 172 267], [235 172 324 233 80 267 63], 99, 4, 233, 5, 4.000005e+00, Time-out, 137, 96, -137, NA
103, 2, SUP, Left, 2, Precision, 8, 48, 3, 5, [1 2 3 4 5], [181 31 337 144 112], [31 112 337 144 181], 99, 4, 144, 4, 4.000470e+00, Time-out, 66, 210, 66, NA
103, 2, SUP, Left, 2, Precision, 8, 49, 4, 7, [2 3 4 5 6 7 8], [102 58 77 118 240 326 150], [240 150 118 77 326 58 102], 99, 1, 240, 2, 4.000585e+00, Time-out, 164, 44, 164, NA
103, 2, SUP, Left, 2, Precision, 8, 50, 1, 1, 1, 326, 326, 99, 1, 326, 1, 4.000298e+00, Time-out, 4, 322, -4, NA
103, 2, SUP, Left, 2, Precision, 8, 51, 3, 5, [1 2 3 4 5], [319 348 86 277 308], [86 277 308 348 319], 99, 5, 319, 5, 4.000604e+00, Time-out, 4, 323, 4, NA
103, 2, SUP, Left, 2, Precision, 8, 52, 3, 5, [4 5 6 7 8], [296 146 282 215 101], [215 282 296 101 146], 99, 1, 215, 4, 4.000722e+00, Time-out, 8, 223, 8, NA
103, 2, SUP, Left, 2, Precision, 8, 53, 1, 1, 1, 55, 55, 99, 1, 55, 1, 4.000468e+00, Time-out, 3, 52, -3, NA
103, 2, SUP, Left, 2, Precision, 8, 54, 1, 1, 7, 147, 147, 99, 1, 147, 7, 4.000696e+00, Time-out, 2, 149, 2, NA
103, 2, SUP, Left, 2, Precision, 8, 55, 3, 5, [1 2 3 4 5], [56 337 253 275 40], [275 337 253 56 40], 99, 5, 40, 5, 4.000170e+00, Time-out, 1, 39, -1, NA
103, 2, SUP, Left, 2, Precision, 8, 56, 2, 3, [5 6 7], [107 5 152], [152 5 107], 99, 2, 5, 6, 4.000345e+00, Time-out, 1, 6, 1, NA
103, 2, SUP, Left, 2, Precision, 8, 57, 4, 7, [1 2 3 4 5 6 7], [143 25 342 169 23 64 276], [23 276 169 143 64 342 25], 99, 3, 169, 3, 4.000405e+00, Time-out, 5, 174, 5, NA
103, 2, SUP, Left, 2, Precision, 8, 58, 2, 3, [2 3 4], [37 267 45], [45 37 267], 99, 2, 37, 3, 4.000645e+00, Time-out, 9, 28, -9, NA
103, 2, SUP, Left, 2, Precision, 8, 59, 4, 7, [3 4 5 6 7 8 9], [124 60 310 347 311 12 156], [124 347 156 311 12 60 310], 99, 4, 311, 6, 4.000179e+00, Time-out, 71, 22, 71, NA
103, 2, SUP, Left, 2, Precision, 8, 60, 4, 7, [3 4 5 6 7 8 9], [234 332 91 353 217 307 291], [353 217 91 332 291 234 307], 99, 6, 234, 8, 4.000516e+00, Time-out, 90, 324, 90, NA
103, 2, SUP, Left, 2, Precision, 8, 61, 1, 1, 8, 197, 197, 99, 1, 197, 8, 4.000475e+00, Time-out, 4, 201, 4, NA
103, 2, SUP, Left, 2, Precision, 8, 62, 1, 1, 1, 307, 307, 99, 1, 307, 1, 4.000511e+00, Time-out, 5, 312, 5, NA
103, 2, SUP, Left, 2, Precision, 8, 63, 2, 3, [3 4 5], [90 282 40], [40 90 282], 99, 1, 40, 3, 4.000549e+00, Time-out, 55, 95, 55, NA
103, 2, SUP, Left, 2, Precision, 8, 64, 3, 5, [2 3 4 5 6], [182 156 54 170 225], [54 156 170 182 225], 99, 2, 156, 3, 4.000521e+00, Time-out, 5, 161, 5, NA
103, 2, SUP, Left, 2, Precision, 8, 65, 4, 7, [2 3 4 5 6 7 8], [35 313 299 165 290 169 49], [49 165 299 169 313 290 35], 99, 3, 299, 4, 4.000028e+00, Time-out, 2, 301, 2, NA
103, 2, SUP, Left, 2, Precision, 8, 66, 1, 1, 7, 1, 1, 99, 1, 1, 7, 4.000886e+00, Time-out, 1, 360, -1, NA
103, 2, SUP, Left, 2, Precision, 8, 67, 4, 7, [3 4 5 6 7 8 9], [297 333 107 194 326 127 321], [321 107 297 194 127 333 326], 99, 1, 321, 3, 4.000358e+00, Time-out, 2, 323, 2, NA
103, 2, SUP, Left, 2, Precision, 8, 68, 2, 3, [1 2 3], [60 343 355], [60 355 343], 99, 3, 343, 3, 4.000093e+00, Time-out, 1, 344, 1, NA
103, 2, SUP, Left, 2, Precision, 8, 69, 4, 7, [2 3 4 5 6 7 8], [89 181 360 333 349 175 347], [181 89 175 360 349 347 333], 99, 4, 360, 5, 4.000680e+00, Time-out, 6, 354, -6, NA
103, 2, SUP, Left, 2, Precision, 8, 70, 1, 1, 5, 33, 33, 99, 1, 33, 5, 4.000447e+00, Time-out, 6, 27, -6, NA
103, 2, SUP, Left, 2, Precision, 8, 71, 3, 5, [1 2 3 4 5], [217 122 130 158 134], [134 130 122 217 158], 99, 1, 134, 1, 4.000481e+00, Time-out, 15, 149, 15, NA
103, 2, SUP, Left, 2, Precision, 8, 72, 4, 7, [3 4 5 6 7 8 9], [129 197 69 43 287 209 168], [129 69 168 287 43 197 209], 99, 3, 168, 5, 4.000213e+00, Time-out, 130, 298, 130, NA
